provider_name,website,phone_number,provider_type,city,state,county,street_address,zip_code,email,npi_number
Walter Chiropractic & Wellness Llc,https://drwalter.com,(913) 681-9355,Chiropractor,Overland Park,KS,Johnson County,7439 W 161St St,66085,,1518570530
"Well Spine Kc, Llc",https://wellspinekc.com,(913) 624-3888,Chiropractor,Overland Park,KS,Johnson County,8665 W 96Th St Suite 203,66212,,1235662701
Whole Life Chiropractic Pa,https://wholelifechiropractic.com,(913) 696-1500,Chiropractor,Overland Park,KS,Johnson County,11604 Metcalf Ave,66210,,1386898393
"Wisner Chiropractic, Llc",,(913) 897-5485,Chiropractor,Overland Park,KS,Johnson County,11775 W 112Th St Ste 103,66210,,1588806178
"Wyatt Stephens, DC",,(816) 349-1220,Chiropractor,Overland Park,KS,Johnson County,6240 W 135Th St Ste 200,66223,,1386262319
"Zachary Craig Kadolph, D.C.",,(816) 806-1334,Chiropractor,Overland Park,KS,Johnson County,10841 W 87Th St Ste 100,66214,,1164742433
"Zafer Chiropractic Health Clinic, P.A.",,(913) 642-1400,Chiropractor,Overland Park,KS,Johnson County,8817 W 95Th St,66212,,1356521645
"Reid Hunter Williams, DC",,(913) 404-4101,Chiropractor,Paola,KS,Johnson County,907 N Pearl St,66071,,1992401426
"Alexis Buford, DC",,(816) 585-4450,Chiropractor,Prairie Village,KS,Johnson County,7301 Mission Rd Ste 241,66208,,1780443481
"Angela Ribaste, D.C.",,(913) 948-6602,Chiropractor,Prairie Village,KS,Johnson County,"9401 Nall Ave., Ste 202",66207,,1962424978
"Derrick T Dube, D.C.",,(913) 826-6837,Chiropractor,Prairie Village,KS,Johnson County,8016 State Line Rd Ste 100,66208,,1982050993
"Douglas V. Hadel, D.C.",,(913) 649-3300,Chiropractor,Prairie Village,KS,Johnson County,5304 W 95Th St,66207,,1851420434
Glenn Chiropractic,https://glennchiropractic.com,(785) 764-9200,Chiropractor,Prairie Village,KS,Johnson County,8016 State Line Rd Ste 100,66208,,1730590357
"Jeffrey Remsburg, D.C.",,(913) 341-1200,Chiropractor,Prairie Village,KS,Johnson County,8839 Roe Ave,66207,,1518255470
"John Eric Rasmussen, D.C., D.A.B.C.O.",,(913) 677-4224,Chiropractor,Prairie Village,KS,Johnson County,1900 W 75Th St Ste. 210,66208,,1568461408
"Kevin Ross Mott, D.C.",,(913) 642-4188,Chiropractor,Prairie Village,KS,Johnson County,8014 State Line Rd Suite 200,66208,,1043396427
"Kimberly Hunt, DC",,(816) 841-3503,Chiropractor,Prairie Village,KS,Johnson County,7301 Mission Rd Ste 314,66208,,1902138852
Meyer Muscle And Joint Clinic Llc,https://meyerchiropractic.com,(913) 906-8000,Chiropractor,Prairie Village,KS,Johnson County,2200 W 75Th St,66208,,1346600954
"Overland Park Chiropractic, Pa",https://overlandparkchiropractic.com,(913) 375-8449,Chiropractor,Prairie Village,KS,Johnson County,7301 Mission Rd 251,66208,,1316274103
"Synergy Health And Wellness, Pa",https://synergyhealthandwellness.org,(913) 217-7655,Chiropractor,Prairie Village,KS,Johnson County,5200 W 94Th Ter Ste 109,66207,,1770885725
"Thrive Kc, Llc",https://thrivechiro.com,(913) 735-6854,Chiropractor,Prairie Village,KS,Johnson County,8016 State Line Rd Ste 100,66208,,1881117265
"Well Being, Inc.",,(913) 649-3308,Chiropractor,Prairie Village,KS,Johnson County,5304 W 95Th St,66207,,1437689007
Franz Chiropractic Llc,https://franzchiropractic.com,(913) 594-8914,Chiropractor,Roeland Park,KS,Johnson County,4760 Reinhardt Dr,66205,,1205726577
Health Source Kc Inc,,(816) 294-2281,Chiropractor,Roeland Park,KS,Johnson County,5228 Juniper Dr,66205,,1841645686
"Meagan Kathleen Leahy, D.C.",,(425) 591-9191,Chiropractor,Salina,KS,Johnson County,2411 Pheasant Ln,67401,,1851445308
Abide Functional Wellness Llc,https://abidefunctionalwellness.com,(913) 732-1525,Chiropractor,Shawnee,KS,Johnson County,6109 Nieman Rd Apt A,66203,,1215783311
"All Spine Chiropractic And Wellness, Llc",,(316) 617-7348,Chiropractor,Shawnee,KS,Johnson County,5931 Nieman Rd,66203,,1497478903
"Alvin Dwight Ens, D.C.",,(913) 962-7800,Chiropractor,Shawnee,KS,Johnson County,6230 Nieman Rd,66203,,1922170307
"Amanda Rose Wappelhorst, DC",,(913) 914-7090,Chiropractor,Shawnee,KS,Johnson County,5931 Nieman Rd Ste 100,66203,,1871359414
"Anderson Family Chiropractic, Llc",,(913) 962-2244,Chiropractor,Shawnee,KS,Johnson County,12510 W 62Nd Ter Suite 101,66216,,1528304516
"Back In Motion Chiropractic, Llc",https://backinmotionchiropractic.com,(913) 962-6063,Chiropractor,Shawnee,KS,Johnson County,11405 Johnson Dr,66203,,1205972221
"Brian Lum, D.C.",,(913) 548-1700,Chiropractor,Shawnee,KS,Johnson County,7410 Switzer St,66203,,1639421845
"Complete Chiropractic & Wellness, Llc",,(913) 962-7408,Chiropractor,Shawnee,KS,Johnson County,7410 Switzer St,66203,,1720478191
Cook Chiropractic Center Llc,https://cookchiropracticcenter.com,(913) 600-4476,Chiropractor,Shawnee,KS,Johnson County,12103 Johnson Dr,66216,,1598502262
"Dalton James Brunner, DC",,(913) 279-1598,Chiropractor,Shawnee,KS,Johnson County,6308 Monrovia St,66216,,1215567805
"Dana James Huebner, DC",,(308) 289-0614,Chiropractor,Shawnee,KS,Johnson County,16314 W 65Th St,66217,,1366938920
"David D Hull, D.C.",,(913) 362-5445,Chiropractor,Shawnee,KS,Johnson County,12212 Johnson Dr,66216,,1407853930
"Douglas Allen Mathiesen, DC",,(913) 631-7900,Chiropractor,Shawnee,KS,Johnson County,5900 Nieman Rd Suite 300,66203,,1457368102
"Dustin H. Moses, D.C.",,(913) 766-7292,Chiropractor,Shawnee,KS,Johnson County,15945 W 65Th St,66217,,1073991998
Empower Chiropractic Llc,https://empowerchiro.com,(913) 278-1598,Chiropractor,Shawnee,KS,Johnson County,6308 Monrovia St,66216,,1659901940
Fit Muscle & Joint Clinic Llc,,(913) 745-4064,Chiropractor,Shawnee,KS,Johnson County,22120 Midland Dr Ste 1,66226,,1093088320
From The Ground Up Chiropractic Llc,,(913) 353-5303,Chiropractor,Shawnee,KS,Johnson County,11957 Johnson Drive,66216,,1780372656
"Georgia J. Nab, D.C.",,(316) 641-0926,Chiropractor,Shawnee,KS,Johnson County,7410 Switzer St,66203,,1215092176
Gonzalez Chiropractic Llc,https://gonzalezchiropractic.com,(913) 962-4500,Chiropractor,Shawnee,KS,Johnson County,12480 W 62Nd Ter Suite 103,66216,,1144667569
Hammond Chiropractic Center Llc,https://hammondchiropractic.com,(913) 248-9500,Chiropractor,Shawnee,KS,Johnson County,10610 Shawnee Mission Pkwy Ste 210,66203,,1174635528
"Jennifer Voegeli, D.C.",,(913) 248-9900,Chiropractor,Shawnee,KS,Johnson County,11644 W 75Th St Suite 102,66214,,1801243837
"Jesse D Walden, D.C.",,(913) 825-1235,Chiropractor,Shawnee,KS,Johnson County,11652 W. 75 St.,66214,,1578719340
"Jet Performance Chiropractic, Pa",,(913) 766-9266,Chiropractor,Shawnee,KS,Johnson County,12402 W 62Nd Ter,66216,,1154561124
"Khia Chonyale Simmons, DC",,(816) 651-3111,Chiropractor,Shawnee,KS,Johnson County,7410 Switzer Rd,66203,,1356004477
Life Takes Adjustments,,(314) 651-0260,Chiropractor,Shawnee,KS,Johnson County,13111 W 74Th St,66216,,1821924846
Lifeworks Chiropractic Pa,https://lifeworkschiropractic.com,(913) 441-2293,Chiropractor,Shawnee,KS,Johnson County,22742 Midland Dr,66226,,1235342031
Logan Canyon Co Llc,https://loganchiropractic.com,(913) 710-0577,Chiropractor,Shawnee,KS,Johnson County,6308 Monrovia St,66216,,1417548389
Mark Balderston Dc Pa,,(913) 631-8888,Chiropractor,Shawnee,KS,Johnson County,6308 Monrovia St,66216,,1205877040
"Michael William Repp, DC",,(913) 268-0355,Chiropractor,Shawnee,KS,Johnson County,5900 Nieman Rd Ste 300,66203,,1619954559
"Pure Motion Chiropractic & Rehab, Llc",,(316) 249-5555,Chiropractor,Shawnee,KS,Johnson County,15945 W 65Th St,66217,,1720443294
Regenerative Health Center Llc,https://regenerativehealthcenter.com,(913) 440-4017,Chiropractor,Shawnee,KS,Johnson County,6850 Hilltop Rd Ste 170,66226,,1669939625
"Reid S Ketteler, DC",,(913) 422-8929,Chiropractor,Shawnee,KS,Johnson County,5363 Roberts St,66226,,1811090483
"Robert Ray, DC",,(316) 680-5683,Chiropractor,Shawnee,KS,Johnson County,12307 Johnson Dr,66216,,1720660640
"Shawnee Chiropractic Clinic, P.A.",,(913) 422-1900,Chiropractor,Shawnee,KS,Johnson County,21640 Midland Dr,66218,,1649343047
"Swickard Chiropractic Clinic Of Shawnee, P.A.",,(913) 268-8300,Chiropractor,Shawnee,KS,Johnson County,17202 Midland Dr,66217,,1124085907
"Kaitlin Lavigne, D.C.",,(913) 223-7710,Chiropractor,Shawnee Mission,KS,Johnson County,10000 W 75Th St Ste 117,66204,,1093105439
"Daniel J. Harding D.C., Llc",https://danielphysicaltherapy.com,(816) 223-5142,Chiropractor,Spring Hill,KS,Johnson County,22450 S Harrison St Suite 101,66083,,1700121308
"Deaven Faye Heckert, D.C.",,(913) 294-3851,Chiropractor,Spring Hill,KS,Johnson County,21211 W 223Rd St,66083,,1568242071
"Ellis Chiropractic & Laser Center, Llc",https://ellischiropractic.com,(913) 592-2116,Chiropractor,Spring Hill,KS,Johnson County,703 N Webster St,66083,,1023353919
"Matthew Robert Metcalf, D.C.",,(913) 592-3541,Chiropractor,Spring Hill,KS,Johnson County,22386 S Harrison St,66083,,1609898048
Sozo Chiropractic Llc,https://sozochiropractic.com,(913) 592-0010,Chiropractor,Spring Hill,KS,Johnson County,22386 S Harrison St,66083,,1558975425
"Michelle Lynn Kalatsky, D.C.",,(785) 267-3323,Chiropractor,Topeka,KS,Johnson County,2907C Sw Topeka Blvd,66611,,1750359535
"All Star Chiropractic, Inc.",https://allstarchiropractic.com,(913) 432-5678,Chiropractor,Westwood,KS,Johnson County,4711 Mission Rd,66205,,1619076478
"Ryan E Stevens, DC",,(816) 729-0947,Chiropractor,Westwood,KS,Johnson County,2000 W 47Th Pl,66205,,1902000607
"Dawson Green, NP, DC",,(316) 364-3030,Chiropractor,Wichita,KS,Johnson County,841 S Hillside St,67211,,1528690732
"Hanna Fisher Burton, DC",,(316) 531-9110,Chiropractor,Wichita,KS,Johnson County,1820 N Tyler Rd,67212,,1023807724
"Mark H Bauer, D.C.",,(316) 612-0600,Chiropractor,Wichita,KS,Johnson County,8620 E 32Nd Ct N,67226,,1811044480
"Jenelle Michelle Hunnicutt, DPT",,(520) 250-3241,Physical Therapist,Baldwin City,KS,Johnson County,500 Lawrence St,66006,,1639773302
"Jodi Lea Sievers, MPT",,(913) 634-7452,Physical Therapist,Bonner Springs,KS,Johnson County,509 S 137Th St,66012,,1467102681
"Trevor Lee Elmer, PT, DPT",,(913) 721-6362,Physical Therapist,Bonner Springs,KS,Johnson County,13035 Kansas Ave,66012,,1720572555
Teryn Johnson,,(620) 431-4000,Physical Therapist,Chanute,KS,Johnson County,629 S Plummer Ave,66720,,1033092689
"Edward Jermaine Anderson, M.D., P.T.",,(913) 583-1260,Physical Therapist,De Soto,KS,Johnson County,33600 W 85Th St,66018,,1942592498
"Angela Sue Pedrotti, P.T.",,(913) 722-2963,Physical Therapist,Fairway,KS,Johnson County,5600 Cherokee Cir,66205,,1023142049
"Jacob Thomas Neece, DPT",,(785) 764-0709,Physical Therapist,Fairway,KS,Johnson County,5933 Alhambra St,66205,,1003136656
"Andrew Robert Guenther, DPT, PT",,(913) 324-8680,Physical Therapist,Gardner,KS,Johnson County,824 E Main St,66030,,1386433589
"Aubrey Bender, PT, DPT",,(913) 856-7927,Physical Therapist,Gardner,KS,Johnson County,225 N Moonlight Rd,66030,,1316626039
"Hannah Holmes, PT, DPT",,(913) 856-8747,Physical Therapist,Gardner,KS,Johnson County,427 W Main St,66030,,1972166817
"Jamie F Konrade, RPT",,(615) 896-6400,Physical Therapist,Gardner,KS,Johnson County,223 Bedford St,66030,,1306081153
Robinson Physical Therapy,https://robinsonchiro.com,(785) 216-0666,Physical Therapist,Gardner,KS,Johnson County,1817 E Santa Fe St,66030,,1376354126
Tracy Renee Cochran,,(913) 271-0900,Physical Therapist,Gardner,KS,Johnson County,16555 Agnes St,66030,,1689259061
"Adam James Koch, DPT",,(913) 334-3666,Physical Therapist,Kansas City,KS,Johnson County,7850 Freeman Ave,66112,,1427717503
"Amanda Engler, PT",,(913) 588-6970,Physical Therapist,Kansas City,KS,Johnson County,3901 Rainbow Blvd Dept Of,66160,,1417791740
"Andrew Melanson, DPT",,(913) 717-4750,Physical Therapist,Kansas City,KS,Johnson County,1801 N 98Th Street,66109,,1598145047
"Angela Gargaro, DPT",,(913) 788-2100,Physical Therapist,Kansas City,KS,Johnson County,8900 Parallel Pkwy,66112,,1073109195
"Baylen Kelley, DPT, PT",,(913) 588-1227,Physical Therapist,Kansas City,KS,Johnson County,3910 Rainbow Blvd,66103,,1306664032
"Catherine Frances Siengsukon, PT",,(913) 321-8765,Physical Therapist,Kansas City,KS,Johnson County,8101 Parallel Pkwy,66112,,1255536017
"Christopher Bouton, DPT",,(913) 378-0778,Physical Therapist,Kansas City,KS,Johnson County,10940 Parallel Pkwy,66111,,1992048144
"Daniel S Knox, RPT",,(913) 596-5131,Physical Therapist,Kansas City,KS,Johnson County,8909 Parallel Pkwy,66112,,1023391489
"David William Sarver, M.S., PT",,(913) 596-4472,Physical Therapist,Kansas City,KS,Johnson County,8929 Parallel Pkwy,66112,,1558424416
"Erica Ellis-Tibbetts, DPT",,(913) 562-9951,Physical Therapist,Kansas City,KS,Johnson County,818 Ann Avenue,66101,,1962131052
"Gracia Matlack, PT, DPT",,(913) 627-2822,Physical Therapist,Kansas City,KS,Johnson County,2010 N 59Th St,66104,,1255840567
Jena Eve Dilthey,,(913) 287-8815,Physical Therapist,Kansas City,KS,Johnson County,1333 Meadowlark Ln Ste 104,66102,,1790674281
"Julia K Kirkwood, P.T.",,(913) 596-4750,Physical Therapist,Kansas City,KS,Johnson County,8929 Parallel Pkwy,66112,,1881756021
Kady Werner,,(913) 281-5121,Physical Therapist,Kansas City,KS,Johnson County,1701 S 45Th St Suite A,66106,,1346359759
"Kenneth Ray Pringle, DPT, ATC",,(913) 945-6428,Physical Therapist,Kansas City,KS,Johnson County,3901 Rainbow Boulevard Mail Stop 3017,66160,,1306900048
Kent Kenne,,(913) 287-9303,Physical Therapist,Kansas City,KS,Johnson County,1333 Meadowlark Ln Ste 104,66102,,1396855078
"Madelyn Buckner, DPT",,(913) 954-0435,Physical Therapist,Kansas City,KS,Johnson County,2220 N 59Th St Ste 114,66104,,1710508122
"Mary Kistler Crouch Young, DPT",,(913) 588-1203,Physical Therapist,Kansas City,KS,Johnson County,3599 Rainbow Blvd,66103,,1760023550
"Megan Marie Zweifel, PT, DPT",,(913) 299-1770,Physical Therapist,Kansas City,KS,Johnson County,3231 N 61St St,66104,,1972239762
"Russell A Weaver, P.T.",,(913) 596-4754,Physical Therapist,Kansas City,KS,Johnson County,8929 Parallel Pkwy,66112,,1497802656
"Sandy Lynn Janides, DPT",,(913) 400-7006,Physical Therapist,Kansas City,KS,Johnson County,2300 N 113Th Ter,66109,,1215069398
"Sarah Stottlemire, DPT",,(913) 596-4751,Physical Therapist,Kansas City,KS,Johnson County,8919 Parallel Pkwy Ste 350,66112,,1487881082
"Sierra Nicole Glaser, PT, DPT",,(913) 588-6799,Physical Therapist,Kansas City,KS,Johnson County,3901 Rainbow Blvd,66160,,1639890213
"Susanne L. Worden, PT",,(913) 321-4567,Physical Therapist,Kansas City,KS,Johnson County,4810 State Ave Wyandotte Therapy,66102,,1083746739
"Terry J Jett, PT, MBA, FACHE, FABC",,(913) 596-4756,Physical Therapist,Kansas City,KS,Johnson County,8929 Parallel Pkwy,66112,,1073675294
"University Of Kansas Physicians,Inc",,(913) 588-5273,Physical Therapist,Kansas City,KS,Johnson County,3901 Rainbow Blvd,66103,,1710295761
"Leslie Lawson, DPT",,(913) 727-2022,Physical Therapist,Lansing,KS,Johnson County,712 1St Ter Ste 103,66043,,1417505025
"Linda A Stelter, RPT",,(913) 727-1284,Physical Therapist,Lansing,KS,Johnson County,210 N Plaza Dr,66043,,1275977860
"Debra E Rico, PT",,(785) 840-2712,Physical Therapist,Lawrence,KS,Johnson County,325 Maine St,66044,,1548480361
Jay Ryan,,(785) 749-1300,Physical Therapist,Lawrence,KS,Johnson County,1311 Wakarusa Dr,66049,,1417337189
"Jenna Lynn Loftus, DPT",,(785) 842-0656,Physical Therapist,Lawrence,KS,Johnson County,2200 Harvard Rd Suite 101,66049,,1346688819
"Larissa Noel Mitchell, DPT",,(785) 838-8000,Physical Therapist,Lawrence,KS,Johnson County,1501 Inverness Dr,66047,,1952923112
"Lauren Woodward, DPT",,(785) 505-2712,Physical Therapist,Lawrence,KS,Johnson County,325 Maine St,66044,,1801442843
"Tori Ann Hughey, DPT",,(785) 505-5000,Physical Therapist,Lawrence,KS,Johnson County,325 Maine St,66044,,1720797269
Aaron Geise,,(913) 680-6180,Physical Therapist,Leavenworth,KS,Johnson County,3500 S 4Th St,66048,,1972355618
"Miranda Mularoni, PT, DPT",,(913) 894-1910,Physical Therapist,Leavenworth,KS,Johnson County,721 Metropolitan Ave # C,66048,,1750949426
"Mowery Rehab Consultants, Pa",https://drmowery.com,(913) 225-9340,Physical Therapist,Leavenworth,KS,Johnson County,2916 S 4Th St Ste 200,66048,,1497854822
"Adam Schnacker, DPT",,(913) 213-3531,Physical Therapist,Leawood,KS,Johnson County,3715 W 133Rd St,66209,,1558000976
"Addie E Long, DPT",,(913) 498-8492,Physical Therapist,Leawood,KS,Johnson County,6701 W 121St St Ste 300,66209,,1033601174
"Adrianne R Houdek, PT",,(913) 491-9404,Physical Therapist,Leawood,KS,Johnson County,8900 State Line Rd Suite 333,66206,,1487951505
"Allison Brattin-Volkens, DPT",,(319) 939-0304,Physical Therapist,Leawood,KS,Johnson County,2305 W 143Rd St,66224,,1154877306
"Amy Gallagher, PT",,(816) 590-6007,Physical Therapist,Leawood,KS,Johnson County,3303 W 146Th St,66224,,1659505352
"Andrew Lee Bianchi, DPT",,(913) 404-6530,Physical Therapist,Leawood,KS,Johnson County,13401 Mission Rd Ste 201,66209,,1205780194
"Angela Nicole Vanderpluym, PT, DPT",,(191) 388-8001,Physical Therapist,Leawood,KS,Johnson County,12728 State Line Rd,66209,,1134807852
"Anna C Walker, PT",,(913) 491-8211,Physical Therapist,Leawood,KS,Johnson County,12421 Howe Dr,66209,,1902137300
Ashley Wiesner,,(913) 491-3681,Physical Therapist,Leawood,KS,Johnson County,4400 W 115Th St,66211,,1679963672
"Barry Joseph Engelken, MPT",,(913) 253-8980,Physical Therapist,Leawood,KS,Johnson County,3651 College Blvd Ste 110,66211,,1124705470
"Blake C Overmiller, DPT",,(913) 484-7632,Physical Therapist,Leawood,KS,Johnson County,13420 Briar Dr Ste C,66209,,1336715747
"Brett James Beltrame, PT",,(913) 888-0014,Physical Therapist,Leawood,KS,Johnson County,12728 State Line Road,66209,,1457649188
"Brian Matthew Frank, PT",,(913) 424-8996,Physical Therapist,Leawood,KS,Johnson County,11221 Roe Ave Suite 320,66211,,1073955860
Capt Llc,https://capt.net,(913) 633-8203,Physical Therapist,Leawood,KS,Johnson County,13213 Delmar St,66209,,1790315745
"Cathleen Fanning, DPT",,(913) 381-2100,Physical Therapist,Leawood,KS,Johnson County,9425 Mission Rd,66206,,1346813458
Center For Child And Family Development,,(913) 219-5696,Physical Therapist,Leawood,KS,Johnson County,4817 W 117Th St,66211,,1083034953
"Christina Jane Hearing, DPT",,(816) 941-2550,Physical Therapist,Leawood,KS,Johnson County,12728 State Line Rd,66209,,1467126706
"Cody Wiley Sliva, PT, DPT",,(913) 270-6187,Physical Therapist,Leawood,KS,Johnson County,5241 W 151St Ter,66224,,1063002780
"Elizabeth Anne Miller, PT, DPT",,(913) 766-9816,Physical Therapist,Leawood,KS,Johnson County,4800 W 135Th St Ste 210,66224,,1205364460
"Emily Tomlinson, PT, DPT, OCS",,(913) 253-1760,Physical Therapist,Leawood,KS,Johnson County,3651 College Blvd,66211,,1003269507
"Eric Eduardo Vargas, DPT",,(913) 391-7288,Physical Therapist,Leawood,KS,Johnson County,4200 Somerset Dr. Suite 244,66206,,1114587318
"Jacob Reinkemeyer, PT, DPT",,(913) 632-4745,Physical Therapist,Leawood,KS,Johnson County,7025 College Blvd Ste 310,66211,,1689401887
"Jordan Kabetske, DPT",,(913) 632-4765,Physical Therapist,Leawood,KS,Johnson County,3636 W 135Th St,66224,,1558146332
"Joy N. Ekekezie, RPT",,(913) 814-9829,Physical Therapist,Leawood,KS,Johnson County,14317 Juniper St,66224,,1457561771
"Karen Lynn Werlein, PT",,(913) 906-0200,Physical Therapist,Leawood,KS,Johnson County,11661 Granada St,66211,,1215400445
"Katherine Klein, MPT",,(708) 574-1445,Physical Therapist,Leawood,KS,Johnson County,3415 W 92Nd Pl,66206,,1689007791
"Kelly Harrick, PT",,(913) 529-1801,Physical Therapist,Leawood,KS,Johnson County,4901 College Blvd,66211,,1457690539
"Kylie Werth, PT, DPT",,(913) 937-5346,Physical Therapist,Leawood,KS,Johnson County,8340 Mission Rd Ste 119,66206,,1639809874
"Larissa L Michaelis, PT",,(816) 217-4406,Physical Therapist,Leawood,KS,Johnson County,8610 Meadow Ln,66206,,1982854899
"Michelle Coyne, PT",,(913) 681-9906,Physical Therapist,Leawood,KS,Johnson County,3651 College Blvd,66211,,1568186260
Mid-America Orthopedics Kc Llc,,(913) 232-9846,Physical Therapist,Leawood,KS,Johnson County,4940 W 137Th St Ste B,66224,,1689034472
"Playabilities For Sensational Kids, Llc",,(913) 515-3531,Physical Therapist,Leawood,KS,Johnson County,3715 W 133Rd St,66209,,1861815532
"Rachel Auten, P. T.",,(325) 650-7927,Physical Therapist,Leawood,KS,Johnson County,15190 Granada Ave,66224,,1932407020
"Shweta Shah, PT",,(913) 703-7641,Physical Therapist,Leawood,KS,Johnson County,11661 Granada St Genesis Rehab Services,66211,,1598038077
"Tara K. Moon, MS, PT",,(913) 593-5939,Physical Therapist,Leawood,KS,Johnson County,3715 W 133Rd St,66209,,1851391171
"Alexander W. Smith, PT",,(913) 912-3003,Physical Therapist,Lenexa,KS,Johnson County,14851 W 101St Ter,66215,,1447829478
"Alison Erin Mitchell, DPT",,(913) 980-6606,Physical Therapist,Lenexa,KS,Johnson County,9524 Cailler Dr,66220,,1851732663
"Amy Jo Hughes, P.T.",,(913) 492-3277,Physical Therapist,Lenexa,KS,Johnson County,8550 Marshall Dr,66214,,1396929832
"Amy L Nichols, DPT",,(913) 894-1500,Physical Therapist,Lenexa,KS,Johnson County,8550 Marshall Dr Suite 100,66214,,1063604189
"Andrew John Lentell, PT, DPT, CSCS",,(913) 638-8869,Physical Therapist,Lenexa,KS,Johnson County,12932 W 87Th St Pkwy,66215,,1992375273
"Ann Karasek, PT",,(913) 383-8977,Physical Therapist,Lenexa,KS,Johnson County,15700 College Blvd Ste 201,66219,,1861423881
"Barbara J. Cashman, MSPT",,(913) 677-6319,Physical Therapist,Lenexa,KS,Johnson County,23401 Prairie Star Pkwy # B300,66227,,1518480433
"Beulah Mathew, DPT",,(913) 888-1900,Physical Therapist,Lenexa,KS,Johnson County,Lakeview Village 9100 Park St.,66215,,1891267100
"Brookelyn Grace Hood, DPT, PT",,(913) 276-3333,Physical Therapist,Lenexa,KS,Johnson County,11360 Strang Line Rd,66215,,1538020391
"Caitlyn Rumsey, PT",,(913) 495-9704,Physical Therapist,Lenexa,KS,Johnson County,15609 W 87Th St,66219,,1467945261
"Carr Scott Woods, D.SC.,PT",,(913) 789-4075,Physical Therapist,Lenexa,KS,Johnson County,11140 Thompson Ave,66219,,1487978961
Carrie Hamill Blubaugh,,(913) 492-1130,Physical Therapist,Lenexa,KS,Johnson County,9701 Monrovia St,66215,,1316589310
"Catherine Petra Pamperin, P.T.",,(913) 220-7951,Physical Therapist,Lenexa,KS,Johnson County,8525 Constance,66215,,1538193941
"Collin Breckenridge, DPT",,(913) 530-3477,Physical Therapist,Lenexa,KS,Johnson County,16990 W 86 Street Ste 110,66219,,1346031507
Daniel Salchert,,(913) 632-4755,Physical Therapist,Lenexa,KS,Johnson County,8804 Renner Blvd Ste 210,66219,,1003623307
"Darcy Carlstedt, PT",,(913) 492-4888,Physical Therapist,Lenexa,KS,Johnson County,15301 W. 87Th St. Suite 200,66219,,1710369277
"Devan Myrinda Heronemus, PT, DPT",,(913) 764-0389,Physical Therapist,Lenexa,KS,Johnson County,10074 Woodland Dr,66220,,1992296941
"Dorothy L Cobb, PT",,(913) 754-0888,Physical Therapist,Lenexa,KS,Johnson County,7931 Bond St,66214,,1225016181
Fox Rehab Pt And Ot Ks Llc,,(877) 407-3422,Physical Therapist,Lenexa,KS,Johnson County,12345 W 95Th St Fl 2,66215,,1023845278
"Irvin Ramos-Bencomo, DPT",,(913) 676-8610,Physical Therapist,Lenexa,KS,Johnson County,23351 Prairie Star Pkwy Ste A125,66227,,1063289585
"Jacob William Spinka, PT, DPT",,(913) 484-0584,Physical Therapist,Lenexa,KS,Johnson County,8423 Widmer Rd,66215,,1124449137
"James Quinn, DPT",,(913) 213-3985,Physical Therapist,Lenexa,KS,Johnson County,8325 Lenexa Dr,66214,,1275061442
"Jane Elizabeth Meador, PT",,(913) 207-6150,Physical Therapist,Lenexa,KS,Johnson County,14601 W 90Th Terrace,66215,,1992098883
"Jeffrey Edwards, PT",,(913) 227-0764,Physical Therapist,Lenexa,KS,Johnson County,12803 W 87Th Street Pkwy,66215,,1639985708
Jessica Struzina,,(913) 825-1995,Physical Therapist,Lenexa,KS,Johnson County,14407 W 84Th Ter,66215,,1700029055
"Jodi A Purvis, PT",,(913) 228-0190,Physical Therapist,Lenexa,KS,Johnson County,8325 Lenexa Dr Suite 150,66214,,1598071219
"Julia M Fischer, PT",,(615) 778-4066,Physical Therapist,Lenexa,KS,Johnson County,13414 W 99Th St Exchange Place #1,66215,,1184745408
"Kaci Amber Calhoun, DPT",,(913) 890-3778,Physical Therapist,Lenexa,KS,Johnson County,12351 W 96Th Ter Ste 203,66215,,1487155974
"Kurtis Cowan, RPT",,(913) 307-0665,Physical Therapist,Lenexa,KS,Johnson County,15055 W 87Th Street Pkwy,66215,,1962720995
Lori Slettehaugh,,(913) 963-9900,Physical Therapist,Lenexa,KS,Johnson County,7615 Twilight Ln,66217,,1699304386
"Mackenzie P Dahl, DPT",,(913) 262-3457,Physical Therapist,Lenexa,KS,Johnson County,14900 W 87Th Street Pkwy,66215,,1174190797
"Mark Daniel Jagger, PT, MSPT",,(913) 227-0754,Physical Therapist,Lenexa,KS,Johnson County,12803 W 87Th Street Pkwy,66215,,1881978278
"Mary Krogmeier, DPT",,(913) 894-6664,Physical Therapist,Lenexa,KS,Johnson County,14809 W 95Th St,66215,,1407395015
"Megan Lee Moe, PT, DPT",,(913) 588-3510,Physical Therapist,Lenexa,KS,Johnson County,7405 Renner Rd,66217,,1033781091
Mind Body Shen,,(503) 560-4672,Physical Therapist,Lenexa,KS,Johnson County,8829 Long St,66215,,1730846742
"Molly Reynolds, PT",,(913) 488-5124,Physical Therapist,Lenexa,KS,Johnson County,10005 Sunset Dr,66220,,1740707983
"Naoko Sato, MSPT",,(913) 744-2482,Physical Therapist,Lenexa,KS,Johnson County,9100 Park St,66215,,1194169813
Prairie Star Physical Therapy,https://prairiestarphysicaltherapy.com,(913) 219-9314,Physical Therapist,Lenexa,KS,Johnson County,8909 Pine St,66220,,1104761949
